date,short_ret,traded,y,gex_prev,gex_prev_sign,gex_prev_absmag,rvol_prev,ret_prev,absret_prev,range_prev,mom5_prev,vol5_prev,vol20_prev,dow,month
2007-03-22,-0.0033950656208714615,1,0,,,,0.00043174860416064927,0.01667376188448988,0.01667376188448988,0.019750157024216713,0.02975206611570247,0.000310476584337767,0.0004084169862598825,3,3
2007-03-23,0.0,0,0,,,,0.0002741377708849782,0.00020936562216489207,0.00020936562216489207,0.006209879988836274,0.026721111827494815,0.00029690970303100986,0.00041077989986785195,4,3
2007-03-26,-0.012014842436457946,1,0,,,,0.00027060705317578975,0.00104660898688258,0.00104660898688258,0.004600264863734555,0.03588447653429605,0.00029245590853209,0.00041300125425793743,0,3
2007-03-27,-0.00518718157360893,1,0,,,,0.00035075630586066896,0.000209102948351525,0.000209102948351525,0.010871080139372838,0.024634059264548203,0.0003147564692950756,0.00042086074575480806,1,3
2007-03-28,-0.00707457772277116,1,0,,,,0.0002575679165299551,-0.005365853658536701,0.005365853658536701,0.010579415679955297,0.01270043990350489,0.0003169635301224083,0.00039612643780619127,2,3
2007-03-29,0.0,0,0,,,,0.0003639145965928667,-0.00777692146009934,0.00777692146009934,0.008543990961728625,-0.011654686300509365,0.00030339672860885174,0.00037576542602397285,3,3
2007-03-30,-0.0004566824517284418,1,0,,,,0.00033221917009880334,0.003742409264228197,0.003742409264228197,0.012592332043615843,-0.008163550097683436,0.00031501300845161674,0.00034628373911631434,4,3
2007-04-02,-0.005963921622448052,1,0,,,,0.0004301493251242763,-0.0007738304607809443,0.0007738304607809443,0.016051816389749375,-0.009967240538091615,0.0003469214628413141,0.000344903178880159,0,4
2007-04-03,0.0,0,0,,,,0.00030233029555705264,0.0017600675865954152,0.0017600675865954152,9.141612200435732,-0.008432055749128975,0.00033723626078059084,0.00033542663106078674,1,4
2007-04-04,0.0,0,0,,,,0.00022535436825620497,0.009839061072457689,0.009839061072457689,0.007446586401280487,0.006725986127653627,0.0003307935511258408,0.00033006329417117306,2,4
2007-04-05,0.0,0,0,,,,0.00019952377770329026,0.0006263483888928612,0.0006263483888928612,0.017179023508137423,0.015252083039118736,0.0002979153873479255,0.00032371155095298085,3,4
